Time,Total Mechanical Energy,Moving Average
0.0842,-94.8279,-96.4942
0.0843,-94.8222,-96.4922
0.0844,-94.8166,-96.4902
0.0845,-94.8109,-96.4882
0.0846,-94.8053,-96.4862
0.0847,-94.7997,-96.4842
0.0848,-94.794,-96.4823
0.0849,-94.7884,-96.4803
0.085,-94.7828,-96.4783
0.0851,-94.7772,-96.4763
0.0852,-94.7716,-96.4743
0.0853,-94.766,-96.4723
0.0854,-94.7604,-96.4703
0.0855,-94.7548,-96.4683
0.0856,-94.7492,-96.4663
0.0857,-94.7437,-96.4642
0.0858,-94.7381,-96.4622
0.0859,-94.7326,-96.4602
0.086,-94.727,-96.4582
0.0861,-94.7215,-96.4562
0.0862,-94.7159,-96.4542
0.0863,-94.7104,-96.4522
0.0864,-94.7049,-96.4501
0.0865,-94.6994,-96.4481
0.0866,-94.6939,-96.4461
0.0867,-94.6884,-96.4441
0.0868,-94.6829,-96.442
0.0869,-94.6774,-96.44
0.087,-94.672,-96.438
0.0871,-94.6665,-96.436
0.0872,-94.6611,-96.4339
0.0873,-94.6556,-96.4319
0.0874,-94.6502,-96.4299
0.0875,-94.6447,-96.4278
0.0876,-94.6393,-96.4258
0.0877,-94.6339,-96.4237
0.0878,-94.6285,-96.4217
0.0879,-94.6231,-96.4197
0.088,-94.6178,-96.4176
0.0881,-94.6124,-96.4156
0.0882,-94.607,-96.4135
0.0883,-94.6017,-96.4115
0.0884,-94.5963,-96.4094
0.0885,-94.591,-96.4074
0.0886,-94.5857,-96.4053
0.0887,-94.5803,-96.4032
0.0888,-94.575,-96.4012
0.0889,-94.5697,-96.3991
0.089,-94.5645,-96.3971
0.0891,-94.5592,-96.395
0.0892,-94.5539,-96.393
0.0893,-94.5487,-96.3909
0.0894,-94.5434,-96.3888
0.0895,-94.5382,-96.3868
0.0896,-94.533,-96.3847
0.0897,-94.5278,-96.3826
0.0898,-94.5226,-96.3806
0.0899,-94.5174,-96.3785
0.09,-94.5122,-96.3764
0.0901,-94.507,-96.3743
0.0902,-94.5019,-96.3723
0.0903,-94.4967,-96.3702
0.0904,-94.4916,-96.3681
0.0905,-94.4864,-96.366
0.0906,-94.4813,-96.364
0.0907,-94.4762,-96.3619
0.0908,-94.4711,-96.3598
0.0909,-94.4661,-96.3577
0.091,-94.461,-96.3556
0.0911,-94.4559,-96.3536
0.0912,-94.4509,-96.3515
0.0913,-94.4459,-96.3494
0.0914,-94.4408,-96.3473
0.0915,-94.4358,-96.3452
0.0916,-94.4308,-96.3431
0.0917,-94.4259,-96.341
0.0918,-94.4209,-96.339
0.0919,-94.4159,-96.3369
0.092,-94.411,-96.3348
0.0921,-94.4061,-96.3327
0.0922,-94.4011,-96.3306
0.0923,-94.3962,-96.3285
0.0924,-94.3913,-96.3264
0.0925,-94.3864,-96.3243
0.0926,-94.3816,-96.3222
0.0927,-94.3767,-96.3201
0.0928,-94.3719,-96.318
0.0929,-94.3671,-96.3159
0.093,-94.3622,-96.3138
0.0931,-94.3574,-96.3117
0.0932,-94.3526,-96.3096
0.0933,-94.3479,-96.3075
0.0934,-94.3431,-96.3054
0.0935,-94.3384,-96.3033
0.0936,-94.3336,-96.3012
0.0937,-94.3289,-96.2991
0.0938,-94.3242,-96.297
0.0939,-94.3195,-96.2949
0.094,-94.3148,-96.2928
0.0941,-94.3102,-96.2907
0.0942,-94.3055,-96.2886
0.0943,-94.3009,-96.2865
0.0944,-94.2963,-96.2844
0.0945,-94.2917,-96.2823
0.0946,-94.2871,-96.2802
0.0947,-94.2825,-96.2781
0.0948,-94.2779,-96.2759
0.0949,-94.2734,-96.2738
0.095,-94.2689,-96.2717
0.0951,-94.2643,-96.2696
0.0952,-94.2598,-96.2675
0.0953,-94.2554,-96.2654
0.0954,-94.2509,-96.2633
0.0955,-94.2464,-96.2612
0.0956,-94.242,-96.2591
0.0957,-94.2376,-96.257
0.0958,-94.2332,-96.2549
0.0959,-94.2288,-96.2527
0.096,-94.2244,-96.2506
0.0961,-94.22,-96.2485
0.0962,-94.2157,-96.2464
0.0963,-94.2113,-96.2443
0.0964,-94.207,-96.2422
0.0965,-94.2027,-96.2401
0.0966,-94.1985,-96.238
0.0967,-94.1942,-96.2359
0.0968,-94.1899,-96.2337
0.0969,-94.1857,-96.2316
0.097,-94.1815,-96.2295
0.0971,-94.1773,-96.2274
0.0972,-94.1731,-96.2253
0.0973,-94.169,-96.2232
0.0974,-94.1648,-96.2211
0.0975,-94.1607,-96.219
0.0976,-94.1566,-96.2169
0.0977,-94.1525,-96.2147
0.0978,-94.1484,-96.2126
0.0979,-94.1443,-96.2105
0.098,-94.1403,-96.2084
0.0981,-94.1362,-96.2063
0.0982,-94.1322,-96.2042
0.0983,-94.1282,-96.2021
0.0984,-94.1243,-96.2
0.0985,-94.1203,-96.1979
0.0986,-94.1164,-96.1958
0.0987,-94.1124,-96.1936
0.0988,-94.1085,-96.1915
0.0989,-94.1047,-96.1894
0.099,-94.1008,-96.1873
0.0991,-94.0969,-96.1852
0.0992,-94.0931,-96.1831
0.0993,-94.0893,-96.181
0.0994,-94.0855,-96.1789
0.0995,-94.0817,-96.1768
0.0996,-94.078,-96.1747
0.0997,-94.0742,-96.1726
0.0998,-94.0705,-96.1705
0.0999,-94.0668,-96.1684
0.1,-94.0631,-96.1663
0.1001,-94.0594,-96.1642
0.1002,-94.0558,-96.1621
0.1003,-94.0522,-96.16
0.1004,-94.0485,-96.1579
0.1005,-94.045,-96.1558
0.1006,-94.0414,-96.1537
0.1007,-94.0378,-96.1516
0.1008,-94.0343,-96.1495
0.1009,-94.0308,-96.1474
0.101,-94.0273,-96.1453
0.1011,-94.0238,-96.1432
0.1012,-94.0204,-96.1411
0.1013,-94.0169,-96.139
0.1014,-94.0135,-96.1369
0.1015,-94.0101,-96.1348
0.1016,-94.0067,-96.1327
0.1017,-94.0034,-96.1306
0.1018,-94,-96.1285
0.1019,-93.9967,-96.1264
0.102,-93.9934,-96.1243
0.1021,-93.9902,-96.1223
0.1022,-93.9869,-96.1202
0.1023,-93.9837,-96.1181
0.1024,-93.9804,-96.116
0.1025,-93.9772,-96.1139
0.1026,-93.9741,-96.1118
0.1027,-93.9709,-96.1097
0.1028,-93.9678,-96.1077
0.1029,-93.9647,-96.1056
0.103,-93.9616,-96.1035
0.1031,-93.9585,-96.1014
0.1032,-93.9555,-96.0993
0.1033,-93.9524,-96.0973
0.1034,-93.9494,-96.0952
0.1035,-93.9464,-96.0931
0.1036,-93.9435,-96.091
0.1037,-93.9405,-96.089
0.1038,-93.9376,-96.0869
0.1039,-93.9347,-96.0848
0.104,-93.9318,-96.0828
0.1041,-93.9289,-96.0807
0.1042,-93.9261,-96.0786
0.1043,-93.9233,-96.0766
0.1044,-93.9205,-96.0745
0.1045,-93.9177,-96.0724
0.1046,-93.9149,-96.0704
0.1047,-93.9122,-96.0683
0.1048,-93.9095,-96.0663
0.1049,-93.9068,-96.0642
0.105,-93.9041,-96.0622
0.1051,-93.9015,-96.0601
0.1052,-93.8989,-96.0581
0.1053,-93.8963,-96.056
0.1054,-93.8937,-96.054
0.1055,-93.8911,-96.0519
0.1056,-93.8886,-96.0499
0.1057,-93.8861,-96.0478
0.1058,-93.8836,-96.0458
0.1059,-93.8811,-96.0437
0.106,-93.8787,-96.0417
0.1061,-93.8762,-96.0396
0.1062,-93.8738,-96.0376
0.1063,-93.8715,-96.0356
0.1064,-93.8691,-96.0335
0.1065,-93.8668,-96.0315
0.1066,-93.8645,-96.0295
0.1067,-93.8622,-96.0274
0.1068,-93.8599,-96.0254
0.1069,-93.8577,-96.0234
0.107,-93.8554,-96.0214
0.1071,-93.8532,-96.0193
0.1072,-93.8511,-96.0173
0.1073,-93.8489,-96.0153
0.1074,-93.8468,-96.0133
0.1075,-93.8447,-96.0113
0.1076,-93.8426,-96.0093
0.1077,-93.8405,-96.0072
0.1078,-93.8385,-96.0052
0.1079,-93.8365,-96.0032
0.108,-93.8345,-96.0012
0.1081,-93.8325,-95.9992
0.1082,-93.8306,-95.9972
0.1083,-93.8287,-95.9952
0.1084,-93.8268,-95.9932
0.1085,-93.8249,-95.9912
0.1086,-93.8231,-95.9892
0.1087,-93.8212,-95.9872
0.1088,-93.8194,-95.9852
0.1089,-93.8177,-95.9833
0.109,-93.8159,-95.9813
0.1091,-93.8142,-95.9793
0.1092,-93.8125,-95.9773
0.1093,-93.8108,-95.9753
0.1094,-93.8091,-95.9733
0.1095,-93.8075,-95.9714
0.1096,-93.8059,-95.9694
0.1097,-93.8043,-95.9674
0.1098,-93.8027,-95.9654
0.1099,-93.8012,-95.9635
0.11,-93.7997,-95.9615
0.1101,-93.7982,-95.9596
0.1102,-93.7967,-95.9576
0.1103,-93.7953,-95.9556
0.1104,-93.7939,-95.9537
0.1105,-93.7925,-95.9517
0.1106,-93.7911,-95.9498
0.1107,-93.7898,-95.9478
0.1108,-93.7884,-95.9459
0.1109,-93.7872,-95.9439
0.111,-93.7859,-95.942
0.1111,-93.7846,-95.94
0.1112,-93.7834,-95.9381
0.1113,-93.7822,-95.9362
0.1114,-93.7811,-95.9342
0.1115,-93.7799,-95.9323
0.1116,-93.7788,-95.9304
0.1117,-93.7777,-95.9285
0.1118,-93.7766,-95.9265
0.1119,-93.7756,-95.9246
0.112,-93.7745,-95.9227
0.1121,-93.7735,-95.9208
0.1122,-93.7726,-95.9189
0.1123,-93.7716,-95.917
0.1124,-93.7707,-95.9151
0.1125,-93.7698,-95.9131
0.1126,-93.7689,-95.9112
0.1127,-93.7681,-95.9093
0.1128,-93.7673,-95.9074
0.1129,-93.7665,-95.9056
0.113,-93.7657,-95.9037
0.1131,-93.7649,-95.9018
0.1132,-93.7642,-95.8999
0.1133,-93.7635,-95.898
0.1134,-93.7629,-95.8961
0.1135,-93.7622,-95.8942
0.1136,-93.7616,-95.8924
0.1137,-93.761,-95.8905
0.1138,-93.7604,-95.8886
0.1139,-93.7599,-95.8868
0.114,-93.7594,-95.8849
0.1141,-93.7589,-95.883
0.1142,-93.7584,-95.8812
0.1143,-93.758,-95.8793
0.1144,-93.7575,-95.8775
0.1145,-93.7571,-95.8756
0.1146,-93.7568,-95.8738
0.1147,-93.7564,-95.8719
0.1148,-93.7561,-95.8701
0.1149,-93.7558,-95.8682
0.115,-93.7556,-95.8664
0.1151,-93.7553,-95.8646
0.1152,-93.7551,-95.8627
0.1153,-93.7549,-95.8609
0.1154,-93.7548,-95.8591
0.1155,-93.7546,-95.8573
0.1156,-93.7545,-95.8555
0.1157,-93.7544,-95.8536
0.1158,-93.7544,-95.8518
0.1159,-93.7544,-95.85
0.116,-93.7543,-95.8482
0.1161,-93.7544,-95.8464
0.1162,-93.7544,-95.8446
0.1163,-93.7545,-95.8428
0.1164,-93.7546,-95.841
0.1165,-93.7547,-95.8392
0.1166,-93.7549,-95.8374
0.1167,-93.755,-95.8357
0.1168,-93.7552,-95.8339
0.1169,-93.7555,-95.8321
0.117,-93.7557,-95.8303
0.1171,-93.756,-95.8286
0.1172,-93.7563,-95.8268
0.1173,-93.7566,-95.825
0.1174,-93.757,-95.8233
0.1175,-93.7574,-95.8215
0.1176,-93.7578,-95.8198
0.1177,-93.7582,-95.818
0.1178,-93.7587,-95.8163
0.1179,-93.7592,-95.8145
0.118,-93.7597,-95.8128
0.1181,-93.7602,-95.811
0.1182,-93.7608,-95.8093
0.1183,-93.7614,-95.8076
0.1184,-93.762,-95.8059
0.1185,-93.7626,-95.8041
0.1186,-93.7633,-95.8024
0.1187,-93.764,-95.8007
0.1188,-93.7647,-95.799
0.1189,-93.7655,-95.7973
0.119,-93.7662,-95.7956
0.1191,-93.767,-95.7939
0.1192,-93.7679,-95.7922
0.1193,-93.7687,-95.7905
0.1194,-93.7696,-95.7888
0.1195,-93.7705,-95.7871
0.1196,-93.7714,-95.7854
0.1197,-93.7724,-95.7837
0.1198,-93.7734,-95.7821
0.1199,-93.7744,-95.7804
0.12,-93.7754,-95.7787
0.1201,-93.7765,-95.7771
0.1202,-93.7776,-95.7754
0.1203,-93.7787,-95.7737
0.1204,-93.7798,-95.7721
0.1205,-93.781,-95.7704
0.1206,-93.7822,-95.7688
0.1207,-93.7834,-95.7671
0.1208,-93.7847,-95.7655
0.1209,-93.7859,-95.7639
0.121,-93.7872,-95.7622
0.1211,-93.7885,-95.7606
0.1212,-93.7899,-95.759
0.1213,-93.7913,-95.7574
0.1214,-93.7927,-95.7557
0.1215,-93.7941,-95.7541
0.1216,-93.7956,-95.7525
0.1217,-93.797,-95.7509
0.1218,-93.7985,-95.7493
0.1219,-93.8001,-95.7477
0.122,-93.8016,-95.7461
0.1221,-93.8032,-95.7445
0.1222,-93.8048,-95.7429
0.1223,-93.8065,-95.7414
0.1224,-93.8081,-95.7398
0.1225,-93.8098,-95.7382
0.1226,-93.8115,-95.7366
0.1227,-93.8133,-95.7351
0.1228,-93.815,-95.7335
0.1229,-93.8168,-95.7319
0.123,-93.8187,-95.7304
0.1231,-93.8205,-95.7288
0.1232,-93.8224,-95.7273
0.1233,-93.8243,-95.7258
0.1234,-93.8262,-95.7242
0.1235,-93.8281,-95.7227
0.1236,-93.8301,-95.7212
0.1237,-93.8321,-95.7196
0.1238,-93.8341,-95.7181
0.1239,-93.8362,-95.7166
0.124,-93.8383,-95.7151
0.1241,-93.8404,-95.7136
0.1242,-93.8425,-95.7121
0.1243,-93.8447,-95.7106
0.1244,-93.8468,-95.7091
0.1245,-93.849,-95.7076
0.1246,-93.8513,-95.7061
0.1247,-93.8535,-95.7046
0.1248,-93.8558,-95.7031
0.1249,-93.8581,-95.7016
0.125,-93.8605,-95.7002
0.1251,-93.8628,-95.6987
0.1252,-93.8652,-95.6972
0.1253,-93.8676,-95.6958
0.1254,-93.87,-95.6943
0.1255,-93.8725,-95.6929
0.1256,-93.875,-95.6914
0.1257,-93.8775,-95.69
0.1258,-93.88,-95.6885
0.1259,-93.8826,-95.6871
0.126,-93.8852,-95.6857
0.1261,-93.8878,-95.6843
0.1262,-93.8905,-95.6828
0.1263,-93.8931,-95.6814
0.1264,-93.8958,-95.68
0.1265,-93.8985,-95.6786
0.1266,-93.9013,-95.6772
0.1267,-93.904,-95.6758
0.1268,-93.9068,-95.6744
0.1269,-93.9096,-95.673
0.127,-93.9125,-95.6716
0.1271,-93.9154,-95.6703
0.1272,-93.9182,-95.6689
0.1273,-93.9212,-95.6675
0.1274,-93.9241,-95.6661
0.1275,-93.9271,-95.6648
0.1276,-93.9301,-95.6634
0.1277,-93.9331,-95.6621
0.1278,-93.9361,-95.6607
0.1279,-93.9392,-95.6594
0.128,-93.9423,-95.658
0.1281,-93.9454,-95.6567
0.1282,-93.9485,-95.6554
0.1283,-93.9517,-95.654
0.1284,-93.9549,-95.6527
0.1285,-93.9581,-95.6514
0.1286,-93.9613,-95.6501
0.1287,-93.9646,-95.6488
0.1288,-93.9679,-95.6475
0.1289,-93.9712,-95.6462
0.129,-93.9745,-95.6449
0.1291,-93.9779,-95.6436
0.1292,-93.9813,-95.6423
0.1293,-93.9847,-95.641
0.1294,-93.9881,-95.6397
0.1295,-93.9916,-95.6385
0.1296,-93.9951,-95.6372
0.1297,-93.9986,-95.6359
0.1298,-94.0021,-95.6347
0.1299,-94.0057,-95.6334
0.13,-94.0092,-95.6322
0.1301,-94.0128,-95.6309
0.1302,-94.0165,-95.6297
0.1303,-94.0201,-95.6285
0.1304,-94.0238,-95.6272
0.1305,-94.0275,-95.626
0.1306,-94.0312,-95.6248
0.1307,-94.035,-95.6236
0.1308,-94.0387,-95.6224
0.1309,-94.0425,-95.6212
0.131,-94.0463,-95.62
0.1311,-94.0502,-95.6188
0.1312,-94.054,-95.6176
0.1313,-94.0579,-95.6164
0.1314,-94.0618,-95.6152
0.1315,-94.0658,-95.614
0.1316,-94.0697,-95.6128
0.1317,-94.0737,-95.6117
0.1318,-94.0777,-95.6105
0.1319,-94.0817,-95.6094
0.132,-94.0858,-95.6082
0.1321,-94.0898,-95.6071
0.1322,-94.0939,-95.6059
0.1323,-94.0981,-95.6048
0.1324,-94.1022,-95.6036
0.1325,-94.1064,-95.6025
0.1326,-94.1105,-95.6014
0.1327,-94.1148,-95.6003
0.1328,-94.119,-95.5992
0.1329,-94.1232,-95.598
0.133,-94.1275,-95.5969
0.1331,-94.1318,-95.5958
0.1332,-94.1361,-95.5947
0.1333,-94.1405,-95.5937
0.1334,-94.1448,-95.5926
0.1335,-94.1492,-95.5915
0.1336,-94.1536,-95.5904
0.1337,-94.1581,-95.5893
0.1338,-94.1625,-95.5883
0.1339,-94.167,-95.5872
0.134,-94.1715,-95.5862
0.1341,-94.176,-95.5851
0.1342,-94.1806,-95.5841
0.1343,-94.1851,-95.583
0.1344,-94.1897,-95.582
0.1345,-94.1943,-95.581
0.1346,-94.1989,-95.5799
0.1347,-94.2036,-95.5789
0.1348,-94.2083,-95.5779
0.1349,-94.2129,-95.5769
0.135,-94.2177,-95.5759
0.1351,-94.2224,-95.5749
0.1352,-94.2271,-95.5739
0.1353,-94.2319,-95.5729
0.1354,-94.2367,-95.5719
0.1355,-94.2415,-95.5709
0.1356,-94.2464,-95.5699
0.1357,-94.2512,-95.569
0.1358,-94.2561,-95.568
0.1359,-94.261,-95.567
0.136,-94.2659,-95.5661
0.1361,-94.2709,-95.5651
0.1362,-94.2758,-95.5642
0.1363,-94.2808,-95.5633
0.1364,-94.2858,-95.5623
0.1365,-94.2909,-95.5614
0.1366,-94.2959,-95.5605
0.1367,-94.301,-95.5595
0.1368,-94.306,-95.5586
0.1369,-94.3111,-95.5577
0.137,-94.3163,-95.5568
0.1371,-94.3214,-95.5559
0.1372,-94.3266,-95.555
0.1373,-94.3318,-95.5541
0.1374,-94.337,-95.5532
0.1375,-94.3422,-95.5524
0.1376,-94.3474,-95.5515
0.1377,-94.3527,-95.5506
0.1378,-94.358,-95.5497
0.1379,-94.3633,-95.5489
0.138,-94.3686,-95.548
0.1381,-94.3739,-95.5472
0.1382,-94.3793,-95.5463
0.1383,-94.3847,-95.5455
0.1384,-94.39,-95.5447
0.1385,-94.3955,-95.5438
0.1386,-94.4009,-95.543
0.1387,-94.4063,-95.5422
0.1388,-94.4118,-95.5414
0.1389,-94.4173,-95.5406
0.139,-94.4228,-95.5398
0.1391,-94.4283,-95.539
0.1392,-94.4339,-95.5382
0.1393,-94.4394,-95.5374
0.1394,-94.445,-95.5366
0.1395,-94.4506,-95.5358
0.1396,-94.4562,-95.5351
0.1397,-94.4618,-95.5343
0.1398,-94.4675,-95.5335
0.1399,-94.4732,-95.5328
0.14,-94.4788,-95.532
0.1401,-94.4845,-95.5313
0.1402,-94.4903,-95.5305
0.1403,-94.496,-95.5298
0.1404,-94.5018,-95.5291
0.1405,-94.5075,-95.5283
0.1406,-94.5133,-95.5276
0.1407,-94.5191,-95.5269
0.1408,-94.5249,-95.5262
0.1409,-94.5308,-95.5255
0.141,-94.5366,-95.5248
0.1411,-94.5425,-95.5241
0.1412,-94.5484,-95.5234
0.1413,-94.5543,-95.5227
0.1414,-94.5602,-95.522
0.1415,-94.5661,-95.5213
0.1416,-94.5721,-95.5207
0.1417,-94.5781,-95.52
0.1418,-94.584,-95.5194
0.1419,-94.59,-95.5187
0.142,-94.5961,-95.518
0.1421,-94.6021,-95.5174
0.1422,-94.6081,-95.5168
0.1423,-94.6142,-95.5161
0.1424,-94.6203,-95.5155
0.1425,-94.6264,-95.5149
0.1426,-94.6325,-95.5143
0.1427,-94.6386,-95.5136
0.1428,-94.6447,-95.513
0.1429,-94.6509,-95.5124
0.143,-94.657,-95.5118
0.1431,-94.6632,-95.5112
0.1432,-94.6694,-95.5107
0.1433,-94.6756,-95.5101
0.1434,-94.6819,-95.5095
0.1435,-94.6881,-95.5089
0.1436,-94.6943,-95.5084
0.1437,-94.7006,-95.5078
0.1438,-94.7069,-95.5072
0.1439,-94.7132,-95.5067
0.144,-94.7195,-95.5061
0.1441,-94.7258,-95.5056
0.1442,-94.7321,-95.5051
0.1443,-94.7385,-95.5045
0.1444,-94.7449,-95.504
0.1445,-94.7512,-95.5035
0.1446,-94.7576,-95.503
0.1447,-94.764,-95.5025
0.1448,-94.7704,-95.502
0.1449,-94.7769,-95.5015
0.145,-94.7833,-95.501
0.1451,-94.7898,-95.5005
0.1452,-94.7962,-95.5
0.1453,-94.8027,-95.4995
0.1454,-94.8092,-95.499
0.1455,-94.8157,-95.4986
0.1456,-94.8222,-95.4981
0.1457,-94.8287,-95.4976
0.1458,-94.8353,-95.4972
0.1459,-94.8418,-95.4967
0.146,-94.8484,-95.4963
0.1461,-94.8549,-95.4959
0.1462,-94.8615,-95.4954
0.1463,-94.8681,-95.495
0.1464,-94.8747,-95.4946
0.1465,-94.8814,-95.4942
0.1466,-94.888,-95.4937
0.1467,-94.8946,-95.4933
0.1468,-94.9013,-95.4929
0.1469,-94.9079,-95.4925
0.147,-94.9146,-95.4921
0.1471,-94.9213,-95.4918
0.1472,-94.928,-95.4914
0.1473,-94.9347,-95.491
0.1474,-94.9414,-95.4906
0.1475,-94.9481,-95.4903
0.1476,-94.9548,-95.4899
0.1477,-94.9616,-95.4895
0.1478,-94.9683,-95.4892
0.1479,-94.9751,-95.4888
0.148,-94.9819,-95.4885
0.1481,-94.9887,-95.4882
0.1482,-94.9954,-95.4878
0.1483,-95.0022,-95.4875
0.1484,-95.009,-95.4872
0.1485,-95.0159,-95.4869
0.1486,-95.0227,-95.4865
0.1487,-95.0295,-95.4862
0.1488,-95.0364,-95.4859
0.1489,-95.0432,-95.4856
0.149,-95.0501,-95.4853
0.1491,-95.0569,-95.4851
0.1492,-95.0638,-95.4848
0.1493,-95.0707,-95.4845
0.1494,-95.0776,-95.4842
0.1495,-95.0845,-95.484
0.1496,-95.0914,-95.4837
0.1497,-95.0983,-95.4834
0.1498,-95.1052,-95.4832
0.1499,-95.1122,-95.4829
0.15,-95.1191,-95.4827
0.1501,-95.126,-95.4825
0.1502,-95.133,-95.4822
0.1503,-95.1399,-95.482
0.1504,-95.1469,-95.4818
0.1505,-95.1539,-95.4816
0.1506,-95.1608,-95.4813
0.1507,-95.1678,-95.4811
0.1508,-95.1748,-95.4809
0.1509,-95.1818,-95.4807
0.151,-95.1888,-95.4805
0.1511,-95.1958,-95.4804
0.1512,-95.2028,-95.4802
0.1513,-95.2098,-95.48
0.1514,-95.2168,-95.4798
0.1515,-95.2239,-95.4796
0.1516,-95.2309,-95.4795
0.1517,-95.2379,-95.4793
0.1518,-95.245,-95.4792
0.1519,-95.252,-95.479
0.152,-95.2591,-95.4789
0.1521,-95.2661,-95.4787
0.1522,-95.2732,-95.4786
0.1523,-95.2803,-95.4785
0.1524,-95.2873,-95.4783
0.1525,-95.2944,-95.4782
0.1526,-95.3015,-95.4781
0.1527,-95.3086,-95.478
0.1528,-95.3156,-95.4779
0.1529,-95.3227,-95.4778
0.153,-95.3298,-95.4777
0.1531,-95.3369,-95.4776
0.1532,-95.344,-95.4775
0.1533,-95.3511,-95.4774
0.1534,-95.3582,-95.4774
0.1535,-95.3653,-95.4773
0.1536,-95.3724,-95.4772
0.1537,-95.3795,-95.4772
0.1538,-95.3866,-95.4771
0.1539,-95.3938,-95.477
0.154,-95.4009,-95.477
0.1541,-95.408,-95.4769
0.1542,-95.4151,-95.4769
0.1543,-95.4222,-95.4769
0.1544,-95.4294,-95.4768
0.1545,-95.4365,-95.4768
0.1546,-95.4436,-95.4768
0.1547,-95.4507,-95.4768
0.1548,-95.4579,-95.4768
0.1549,-95.465,-95.4768
0.155,-95.4721,-95.4768
0.1551,-95.4793,-95.4768
0.1552,-95.4864,-95.4768
0.1553,-95.4935,-95.4768
0.1554,-95.5007,-95.4768
0.1555,-95.5078,-95.4768
0.1556,-95.5149,-95.4768
0.1557,-95.5221,-95.4769
0.1558,-95.5292,-95.4769
0.1559,-95.5363,-95.4769
0.156,-95.5434,-95.477
0.1561,-95.5506,-95.477
0.1562,-95.5577,-95.4771
0.1563,-95.5648,-95.4771
0.1564,-95.572,-95.4772
0.1565,-95.5791,-95.4773
0.1566,-95.5862,-95.4773
0.1567,-95.5933,-95.4774
0.1568,-95.6005,-95.4775
0.1569,-95.6076,-95.4776
0.157,-95.6147,-95.4776
0.1571,-95.6218,-95.4777
0.1572,-95.6289,-95.4778
0.1573,-95.636,-95.4779
0.1574,-95.6432,-95.478
0.1575,-95.6503,-95.4781
0.1576,-95.6574,-95.4783
0.1577,-95.6645,-95.4784
0.1578,-95.6716,-95.4785
0.1579,-95.6787,-95.4786
0.158,-95.6858,-95.4788
0.1581,-95.6929,-95.4789
0.1582,-95.6999,-95.479
0.1583,-95.707,-95.4792
0.1584,-95.7141,-95.4793
0.1585,-95.7212,-95.4795
0.1586,-95.7282,-95.4796
0.1587,-95.7353,-95.4798
0.1588,-95.7424,-95.48
0.1589,-95.7494,-95.4801
0.159,-95.7565,-95.4803
0.1591,-95.7635,-95.4805
0.1592,-95.7706,-95.4807
0.1593,-95.7776,-95.4809
0.1594,-95.7847,-95.481
0.1595,-95.7917,-95.4812
0.1596,-95.7987,-95.4814
0.1597,-95.8057,-95.4816
0.1598,-95.8127,-95.4818
0.1599,-95.8197,-95.4821
0.16,-95.8267,-95.4823
0.1601,-95.8337,-95.4825
0.1602,-95.8407,-95.4827
0.1603,-95.8477,-95.4829
0.1604,-95.8547,-95.4832
0.1605,-95.8617,-95.4834
0.1606,-95.8686,-95.4836
0.1607,-95.8756,-95.4839
0.1608,-95.8825,-95.4841
0.1609,-95.8895,-95.4844
0.161,-95.8964,-95.4846
0.1611,-95.9033,-95.4849
0.1612,-95.9102,-95.4852
0.1613,-95.9172,-95.4854
0.1614,-95.9241,-95.4857
0.1615,-95.931,-95.486
0.1616,-95.9378,-95.4863
0.1617,-95.9447,-95.4865
0.1618,-95.9516,-95.4868
0.1619,-95.9585,-95.4871
0.162,-95.9653,-95.4874
0.1621,-95.9722,-95.4877
0.1622,-95.979,-95.488
0.1623,-95.9858,-95.4883
0.1624,-95.9926,-95.4886
0.1625,-95.9994,-95.489
0.1626,-96.0062,-95.4893
0.1627,-96.013,-95.4896
0.1628,-96.0198,-95.4899
0.1629,-96.0266,-95.4902
0.163,-96.0333,-95.4906
0.1631,-96.0401,-95.4909
0.1632,-96.0468,-95.4913
0.1633,-96.0536,-95.4916
0.1634,-96.0603,-95.492
0.1635,-96.067,-95.4923
0.1636,-96.0737,-95.4927
0.1637,-96.0804,-95.493
0.1638,-96.0871,-95.4934
0.1639,-96.0937,-95.4937
0.164,-96.1004,-95.4941
0.1641,-96.107,-95.4945
0.1642,-96.1136,-95.4949
0.1643,-96.1203,-95.4952
0.1644,-96.1269,-95.4956
0.1645,-96.1335,-95.496
0.1646,-96.1401,-95.4964
0.1647,-96.1466,-95.4968
0.1648,-96.1532,-95.4972
0.1649,-96.1597,-95.4976
0.165,-96.1663,-95.498
0.1651,-96.1728,-95.4984
0.1652,-96.1793,-95.4988
0.1653,-96.1858,-95.4992
0.1654,-96.1923,-95.4997
0.1655,-96.1987,-95.5001
0.1656,-96.2052,-95.5005
0.1657,-96.2116,-95.5009
0.1658,-96.2181,-95.5014
0.1659,-96.2245,-95.5018
0.166,-96.2309,-95.5022
0.1661,-96.2372,-95.5027
0.1662,-96.2436,-95.5031
0.1663,-96.25,-95.5036
0.1664,-96.2563,-95.504
0.1665,-96.2626,-95.5045
0.1666,-96.269,-95.5049
0.1667,-96.2753,-95.5054
0.1668,-96.2815,-95.5059
0.1669,-96.2878,-95.5063
0.167,-96.2941,-95.5068
0.1671,-96.3003,-95.5073
0.1672,-96.3065,-95.5078
0.1673,-96.3127,-95.5082
0.1674,-96.3189,-95.5087
0.1675,-96.3251,-95.5092
0.1676,-96.3312,-95.5097
0.1677,-96.3374,-95.5102
